"Weeks","a","b","R2","RMSE","VI","Fieldname","Approach"
13,0.0320831981993664,6.88828945566742,0.386529870296038,1.64599688071391,"NDVI","DMD_GH1","2a"
13,0.0556978379142791,6.39984637603537,0.388324764930122,1.64784270079242,"GNDVI","DMD_GH1","2a"
13,0.209781573621228,2.1322134495584,0.436709489569284,1.57773479559198,"EVI2","DMD_GH1","2a"
13,6.18152187080399,0.0503524635927275,0.321278685025546,1.84574132080129,"SR","DMD_GH1","2a"
13,17.4464014707724,-0.00889667475380425,0.0683681330834386,1.96564249381861,"EXG","DMD_GH1","2a"
13,17.4490176007294,-0.0156643854818606,0.0731025571711802,1.9610569272977,"TGI","DMD_GH1","2a"
14,0.180660278446555,5.0715377710852,0.283792256261977,1.76880946519531,"NDVI","DMD_GH1","2a"
14,0.405586816770964,4.39454524213274,0.284277959394238,1.78517695746277,"GNDVI","DMD_GH1","2a"
14,0.791099895855534,1.58410188147234,0.311808915473074,1.74371290302807,"EVI2","DMD_GH1","2a"
14,6.24757524683942,0.0612834937225806,0.265992385758594,1.80154942308484,"SR","DMD_GH1","2a"
14,21.0979984987445,-0.0125110652489872,0.0975036315289697,1.9796328735484,"EXG","DMD_GH1","2a"
14,22.060055651551,-0.0239551322116126,0.11183012921595,1.96882999928444,"TGI","DMD_GH1","2a"
1,91.9295753556002,-1.08654638471256,0.0705560135588357,8.98063825372598,"NDVI","PSF_111","2a"
1,105.135233210731,-1.23554691974146,0.0664193388688205,8.99715195793946,"GNDVI","PSF_111","2a"
1,87.581576093738,-0.509140171210438,0.0662331471206619,8.99146327406474,"EVI2","PSF_111","2a"
1,78.5532297423229,-0.0870991526283814,0.0401913098991063,9.1230823213313,"SR","PSF_111","2a"
1,66.2223317816039,-0.00212288605834932,0.00134112969829995,9.36611199015846,"EXG","PSF_111","2a"
1,65.2562946592631,0.00683020617855972,0.00334049692627592,9.3562404179395,"TGI","PSF_111","2a"
2,106.135101125947,-1.39136126937616,0.0824088720297523,8.90876380062312,"NDVI","PSF_111","2a"
2,123.8659717574,-1.54229286052911,0.0717656247603688,8.96573510091136,"GNDVI","PSF_111","2a"
2,100.421671190727,-0.669566407611449,0.0784113834838764,8.91771342081894,"EVI2","PSF_111","2a"
2,94.3381790938494,-0.171443957752686,0.0647010853569051,8.97403662114247,"SR","PSF_111","2a"
2,66.3039653590662,-0.00174779731442421,0.000733529691939372,9.37129886981647,"EXG","PSF_111","2a"
2,63.7497351556618,0.0129001246113914,0.00972386798424615,9.31502986982729,"TGI","PSF_111","2a"
3,99.4161117421391,-1.25582103090202,0.104447986544116,8.80279679734784,"NDVI","PSF_111","2a"
3,117.934708833998,-1.46722448053784,0.101698734740818,8.8372633153719,"GNDVI","PSF_111","2a"
3,92.8226888106712,-0.569091677788973,0.0976169174730453,8.82457685214241,"EVI2","PSF_111","2a"
3,78.4319089827525,-0.0818094102730386,0.0502759285198978,9.06170413801573,"SR","PSF_111","2a"
3,65.4624364216779,-0.00472635178103807,0.00732286754438983,9.35455402229181,"EXG","PSF_111","2a"
3,65.3528753010602,0.00585178267308112,0.00252615486649347,9.35368229368662,"TGI","PSF_111","2a"
4,95.1764105655677,-0.925304369203663,0.0413055910776224,9.17229750787138,"NDVI","PSF_111","2a"
4,105.210976003033,-1.01272630259356,0.0367559016700423,9.17577264222367,"GNDVI","PSF_111","2a"
4,91.1062557271135,-0.434760054641587,0.0397543103580901,9.16675978232472,"EVI2","PSF_111","2a"
4,91.8428244255744,-0.14109130912955,0.0414475582147809,9.14574276451047,"SR","PSF_111","2a"
4,66.7482282787893,-0.00963430749511814,0.0201075634883384,9.33661861551609,"EXG","PSF_111","2a"
4,69.0817731763286,-0.00705337643854643,0.002111020573376,9.37473701654882,"TGI","PSF_111","2a"
5,42.4771965576677,0.921220039712015,0.0968539037106547,8.94826114462708,"NDVI","PSF_111","2a"
5,38.616957880578,1.02983684931125,0.092147645133825,8.96690026215163,"GNDVI","PSF_111","2a"
5,45.6455741619072,0.403612051121292,0.091394549694896,8.97161653072705,"EVI2","PSF_111","2a"
5,50.507050724261,0.0935708730092352,0.0630857151874615,9.10331502480572,"SR","PSF_111","2a"
5,56.950389197257,0.0143511924850049,0.0818591174609359,9.08518070162738,"EXG","PSF_111","2a"
5,48.7429438223058,0.0308616541477978,0.0729015853846353,9.14025443303116,"TGI","PSF_111","2a"
6,26.6455203757394,1.27887530880791,0.205923046962069,8.48165179956744,"NDVI","PSF_111","2a"
6,22.2951731503006,1.5256073091286,0.207002241678977,8.47183012794717,"GNDVI","PSF_111","2a"
6,31.6832986278405,0.500592222351114,0.203957156622553,8.47412650294111,"EVI2","PSF_111","2a"
6,49.4874568877432,0.0467430900498024,0.137554164384167,8.7620821980933,"SR","PSF_111","2a"
6,40.5905995059515,0.0190603706441503,0.221556327172287,8.53388099733054,"EXG","PSF_111","2a"
6,35.277765739596,0.0395033170372662,0.194558284256289,8.63885255378298,"TGI","PSF_111","2a"
7,25.6337396770062,1.21370551408918,0.243091228274533,8.18526997860985,"NDVI","PSF_111","2a"
7,22.4289845307396,1.4049549018465,0.234395952484083,8.22038924928641,"GNDVI","PSF_111","2a"
7,30.210408476163,0.471300923216396,0.24876118601377,8.1541513466783,"EVI2","PSF_111","2a"
7,46.9492173376676,0.0382347419715651,0.237207597466917,8.20913972763881,"SR","PSF_111","2a"
7,36.9784106242555,0.0177421423043975,0.224888552939245,8.42455035768275,"EXG","PSF_111","2a"
7,33.3764167104832,0.0357957699254892,0.183861749549998,8.6348909706163,"TGI","PSF_111","2a"
8,2.31758349892106,3.87306811100071,0.229556132240074,8.4424023820992,"NDVI","PSF_111","2a"
8,2.45692740758148,3.89873887352032,0.228396342893383,8.47287471825189,"GNDVI","PSF_111","2a"
8,5.78662286876492,1.27431388151964,0.248211896247833,8.35713156446499,"EVI2","PSF_111","2a"
8,35.2383967606335,0.0443772014044359,0.195236156014919,8.67761066987724,"SR","PSF_111","2a"
8,98.2688517201092,-0.0119455447024722,0.024087624276297,9.26132394876576,"EXG","PSF_111","2a"
8,113.920293622296,-0.0296090885678786,0.0478942633036686,9.17577965072592,"TGI","PSF_111","2a"
9,0.183133755873901,6.64549209865008,0.23715982318245,8.44038422404352,"NDVI","PSF_111","2a"
9,0.415425847986732,5.82652300222741,0.229787650972224,8.50649941245723,"GNDVI","PSF_111","2a"
9,1.31406659006443,1.96338412282209,0.264370561475471,8.29012915259433,"EVI2","PSF_111","2a"
9,32.8707719359671,0.0416535463257774,0.18812434236219,8.63956279833417,"SR","PSF_111","2a"
9,84.5344602867767,-0.00756778369808248,0.0265973792129146,9.28466149870135,"EXG","PSF_111","2a"
9,84.5665208844689,-0.0136078766598493,0.0283735996304173,9.27215533472982,"TGI","PSF_111","2a"
10,0.689352357900133,5.21491907556946,0.104042062763314,8.95370127272954,"NDVI","PSF_111","2a"
10,0.906795083942508,4.98383377957264,0.129922798825899,8.86912706891344,"GNDVI","PSF_111","2a"
10,1.68102714801282,1.87469460344714,0.159724527815481,8.72188842444652,"EVI2","PSF_111","2a"
10,40.3131430768262,0.032796596436224,0.0774701721815752,9.05128515123598,"SR","PSF_111","2a"
10,95.6847951452384,-0.0135532256075597,0.091501018972609,9.04126610502062,"EXG","PSF_111","2a"
10,94.7474741186222,-0.0233122165418092,0.0887398658614279,9.05145635460386,"TGI","PSF_111","2a"
11,0.0575241787412417,8.01628234415931,0.183379625294794,8.45569487685577,"NDVI","PSF_111","2a"
11,0.401972654303833,5.92176726018731,0.140346647240547,8.88095643822292,"GNDVI","PSF_111","2a"
11,0.75960455882636,2.27210755617282,0.189399548695402,8.5782086708452,"EVI2","PSF_111","2a"
11,24.3664302399237,0.0637797209564381,0.173554280974695,8.53821806680112,"SR","PSF_111","2a"
11,124.499096171545,-0.0241924721459514,0.19369141601033,8.67118475185962,"EXG","PSF_111","2a"
11,126.392375892419,-0.0436775799040716,0.199640611231818,8.64163225511862,"TGI","PSF_111","2a"
12,0.510935394069324,5.57848891125305,0.0988622674719262,8.9113506502952,"NDVI","PSF_111","2a"
12,1.00900732473934,4.8766643787016,0.135004578825106,8.75311275750546,"GNDVI","PSF_111","2a"
12,2.10386136840747,1.76875828807109,0.150438431775054,8.64428832222209,"EVI2","PSF_111","2a"
12,35.4143936973312,0.0425481936636837,0.0816067221661071,9.0108828066789,"SR","PSF_111","2a"
12,125.8826843643,-0.0222406969790651,0.180268765372929,8.67236269986256,"EXG","PSF_111","2a"
12,127.360556280464,-0.0397291432715841,0.183561137504087,8.6530195190189,"TGI","PSF_111","2a"
13,0.26067293197539,6.35835402522499,0.158074412296552,8.55523987333191,"NDVI","PSF_111","2a"
13,1.83607859791754,4.18520582985723,0.131588583899061,8.73815010927417,"GNDVI","PSF_111","2a"
13,3.09324160414664,1.57604249295986,0.158928903528379,8.56526562100463,"EVI2","PSF_111","2a"
13,28.9313770193354,0.056673664702645,0.146864665562904,8.65711021508797,"SR","PSF_111","2a"
13,88.0433745533485,-0.0103367049832313,0.0894684539968385,8.89093907105073,"EXG","PSF_111","2a"
13,87.4081056715008,-0.0175966605307045,0.0870556011155369,8.89778395303377,"TGI","PSF_111","2a"
14,17.9319897955049,1.53791774095864,0.0787957896899297,8.90916897645026,"NDVI","PSF_111","2a"
14,13.2254212470386,1.99021301883913,0.0949047183825588,8.84604638667279,"GNDVI","PSF_111","2a"
14,20.407663450076,0.647517878318256,0.10094091769916,8.80017661769172,"EVI2","PSF_111","2a"
14,43.1331550721251,0.0331973509729811,0.104160256241949,8.87930235390534,"SR","PSF_111","2a"
14,78.647382275715,-0.00494081761168591,0.0176642900221795,9.28048758636421,"EXG","PSF_111","2a"
14,85.3451900510781,-0.0127003994980856,0.0342496210906197,9.20791395038354,"TGI","PSF_111","2a"
1,131.079535432507,-2.57364554727042,0.0871504797562311,13.0332476298129,"NDVI","PSF_12","2a"
1,149.800496383824,-2.45774688667866,0.0587298190080337,13.2626830669347,"GNDVI","PSF_12","2a"
1,117.966315749779,-1.23385841719301,0.0779852299668698,13.090796927506,"EVI2","PSF_12","2a"
1,101.047398707119,-0.287291740014034,0.0497329663582749,12.9991625819775,"SR","PSF_12","2a"
1,50.8540052602397,-0.0240994543083014,0.0427178168026236,13.169098110792,"EXG","PSF_12","2a"
1,58.1396464728895,-0.0026738262495253,0.000158669277810712,13.3477774385043,"TGI","PSF_12","2a"
2,120.432944966679,-2.22295676294014,0.0589678233790687,13.058202380682,"NDVI","PSF_12","2a"
2,126.931416423724,-1.98954078408505,0.0351386186799812,13.2362456854474,"GNDVI","PSF_12","2a"
2,106.871952210248,-1.02202326330676,0.0499596296930516,13.1100833780112,"EVI2","PSF_12","2a"
2,113.713407495703,-0.339063068694015,0.045347585528805,13.0389057726468,"SR","PSF_12","2a"
2,52.8540350557769,-0.0193373756870215,0.034615268695114,13.1525267604003,"EXG","PSF_12","2a"
2,57.8940710428978,-0.000705470469592907,1.25848631882582e-05,13.3463015887657,"TGI","PSF_12","2a"
3,185.973300415357,-3.37288867219447,0.189326963702268,12.0063007212738,"NDVI","PSF_12","2a"
3,253.271882080697,-3.55819449912763,0.151454550651309,12.2641931243872,"GNDVI","PSF_12","2a"
3,164.233428517921,-1.64070220018983,0.176668483863652,12.0422071938185,"EVI2","PSF_12","2a"
3,176.672619713688,-0.53850891364457,0.163852207618193,11.9334485135707,"SR","PSF_12","2a"
3,49.8527569010669,-0.030690308070949,0.0784545903707981,13.0875516108693,"EXG","PSF_12","2a"
3,57.6238859826929,0.000847061156789095,1.8208896607047e-05,13.3427643494493,"TGI","PSF_12","2a"
4,120.184920910214,-2.12205223441973,0.0741833462919733,12.8662390502395,"NDVI","PSF_12","2a"
4,146.747462592973,-2.23635020210395,0.0588871295618904,12.9774871214568,"GNDVI","PSF_12","2a"
4,108.756787500549,-0.993083710946612,0.0658758916134026,12.9083777465693,"EVI2","PSF_12","2a"
4,95.8564813108229,-0.244509448769665,0.0524875676496507,12.8649131745344,"SR","PSF_12","2a"
4,52.1928775518142,-0.0316200633902181,0.0414170165018831,13.1435895287506,"EXG","PSF_12","2a"
4,47.5312012003731,0.0621909743711464,0.0345283442803259,13.1281753564081,"TGI","PSF_12","2a"
5,20.7706582416181,2.60013186166501,0.156879214375848,12.4977175526284,"NDVI","PSF_12","2a"
5,14.683025043571,3.05844866253898,0.169686231013173,12.419456188127,"GNDVI","PSF_12","2a"
5,23.1687405874205,1.24963486306492,0.157107074581888,12.4953810869507,"EVI2","PSF_12","2a"
5,21.9080453099594,0.418137350148457,0.124083838703499,12.6708423471158,"SR","PSF_12","2a"
5,52.7967798261448,0.0279804257161525,0.0678911556208135,12.9726863205742,"EXG","PSF_12","2a"
5,34.8909518086345,0.0750189532723663,0.116396798309868,12.7912086247554,"TGI","PSF_12","2a"
6,14.9152081685664,2.19956167048668,0.388269505578542,11.2653881732376,"NDVI","PSF_12","2a"
6,11.3022021111543,2.58515986790483,0.387387790824571,11.204450636504,"GNDVI","PSF_12","2a"
6,18.605431904372,0.922273754496117,0.371269869350763,11.3811449853931,"EVI2","PSF_12","2a"
6,30.7276229320174,0.141644604655905,0.246246402849885,12.2335713337022,"SR","PSF_12","2a"
6,31.7458513999662,0.0319805611454584,0.367515411507012,11.7545384281136,"EXG","PSF_12","2a"
6,24.4585343395711,0.0662763464272912,0.351342024425465,11.8248508633145,"TGI","PSF_12","2a"
7,13.3540320488268,2.07449026113635,0.552767386420113,9.87544193572127,"NDVI","PSF_12","2a"
7,10.3022349081593,2.44233551231924,0.547158169660774,9.89358184651062,"GNDVI","PSF_12","2a"
7,16.9313909443544,0.839988016598267,0.526078454990269,10.1008078211607,"EVI2","PSF_12","2a"
7,31.3740846383512,0.0933726648373182,0.352449415610813,11.4228913704599,"SR","PSF_12","2a"
7,27.0337891289421,0.0281508202925942,0.464434303444911,10.8100355037998,"EXG","PSF_12","2a"
7,21.4349274325654,0.0595193643689461,0.419577109920954,11.1343526179088,"TGI","PSF_12","2a"
8,4.76694666586708,2.98864582163855,0.582823726468895,9.62103708278921,"NDVI","PSF_12","2a"
8,3.32591157564097,3.51301884201596,0.589989244028172,9.53698080244794,"GNDVI","PSF_12","2a"
8,7.07260481487075,1.15973981435805,0.595566417804041,9.50219957556912,"EVI2","PSF_12","2a"
8,20.8685147974988,0.0827489538408219,0.496660115172504,10.7216710602548,"SR","PSF_12","2a"
8,23.8758587141335,0.0260140409415121,0.287744005952336,12.651938902899,"EXG","PSF_12","2a"
8,24.3880556649059,0.0447961313595797,0.198641607278139,13.1255247382614,"TGI","PSF_12","2a"
9,2.72036069632143,3.54611406991645,0.59054750122,9.77967881459642,"NDVI","PSF_12","2a"
9,1.91821923390925,4.04789919912945,0.605744655475324,9.67243237030003,"GNDVI","PSF_12","2a"
9,4.72047457985683,1.31487257579277,0.610505842069251,9.58966598566983,"EVI2","PSF_12","2a"
9,19.2238672588819,0.074327633260089,0.501486401259817,11.3246627786196,"SR","PSF_12","2a"
9,39.8588434184281,0.0120494070070031,0.0575902852927707,13.8307251530684,"EXG","PSF_12","2a"
9,46.316554567869,0.0127335861360299,0.0175771220836063,13.6231877078919,"TGI","PSF_12","2a"
10,1.25066175305839,4.41762069405718,0.572773704985596,10.0483987064849,"NDVI","PSF_12","2a"
10,0.87715012517821,4.92241308595991,0.601001931468774,9.73336560456931,"GNDVI","PSF_12","2a"
10,2.80516756105469,1.56780712496753,0.603192601150927,9.68695079390264,"EVI2","PSF_12","2a"
10,16.9934199697511,0.0808972679969538,0.48601436021493,11.6504138449625,"SR","PSF_12","2a"
10,49.5675690085183,0.00519948571289768,0.0122634165458091,13.5250416670337,"EXG","PSF_12","2a"
10,54.8282483661602,0.00312954809328342,0.00130958346514969,13.3952675618647,"TGI","PSF_12","2a"
11,1.05810158340457,4.61255362557197,0.584948308182473,9.95506998686997,"NDVI","PSF_12","2a"
11,0.78504843444142,5.02995996046875,0.623616771547221,9.5663710893892,"GNDVI","PSF_12","2a"
11,2.38933638055494,1.64428027138048,0.627979676850294,9.49949619167027,"EVI2","PSF_12","2a"
11,15.2132786586523,0.0891343613760232,0.512715037726093,11.5941014589837,"SR","PSF_12","2a"
11,71.9176467044434,-0.00835727215778554,0.0191102383757243,12.9367942168457,"EXG","PSF_12","2a"
11,86.5537777919881,-0.0270488054082607,0.059814869315737,12.6145661531848,"TGI","PSF_12","2a"
12,0.109244742168997,7.20629236980071,0.548008662989727,10.1199019284334,"NDVI","PSF_12","2a"
12,0.123020397726574,7.21228836533595,0.586521287948106,10.0311112603511,"GNDVI","PSF_12","2a"
12,0.654475053800979,2.3152855238919,0.59653950797073,9.79247201200543,"EVI2","PSF_12","2a"
12,14.174545265954,0.094081735582139,0.452883389329771,11.7852393560497,"SR","PSF_12","2a"
12,89.9026508236822,-0.0154130212699434,0.0737181970514088,12.737814327192,"EXG","PSF_12","2a"
12,96.6267809855456,-0.0314945339736451,0.100274501108692,12.6282880550168,"TGI","PSF_12","2a"
13,0.0876937696330141,7.50809812074604,0.53162993931738,10.5745741200706,"NDVI","PSF_12","2a"
13,0.116768444478974,7.32378712138848,0.569613500704888,10.2963888116257,"GNDVI","PSF_12","2a"
13,0.637080502710532,2.35335335953215,0.572203864420211,10.2233054307695,"EVI2","PSF_12","2a"
13,16.6812938697531,0.0872539259628907,0.386484439963538,12.454242604968,"SR","PSF_12","2a"
13,93.7821634925286,-0.0166649223431497,0.142226564319895,12.2668930136067,"EXG","PSF_12","2a"
13,95.3186076259739,-0.0301403996658303,0.1590449041319,12.191314482067,"TGI","PSF_12","2a"
14,0.036387571272908,8.58641430839747,0.432394664072573,11.0136051613296,"NDVI","PSF_12","2a"
14,0.112767491222678,7.69178510948421,0.465708053165277,10.9383937295238,"GNDVI","PSF_12","2a"
14,0.455667931992223,2.65040073392789,0.476377257021246,10.7309084979584,"EVI2","PSF_12","2a"
14,16.2393699192099,0.0944376083523991,0.317826565543758,12.0453138061396,"SR","PSF_12","2a"
14,137.603022704306,-0.0272838280501078,0.23246329700221,12.608523751174,"EXG","PSF_12","2a"
14,142.146885918289,-0.0489800932437174,0.248105709560838,12.5782208328403,"TGI","PSF_12","2a"
1,12.0988873709567,-0.26236845659871,0.000927320999954783,1.39287291576913,"NDVI","SLS_ABH","2a"
1,8.73219725509266,0.790142304124783,0.00804636533024294,1.37732776671707,"GNDVI","SLS_ABH","2a"
1,11.1337632008942,0.0305641724105186,4.41959265566644e-05,1.39001500412932,"EVI2","SLS_ABH","2a"
1,12.5923272270366,-0.0635379458392712,0.000761480159338624,1.39269580122827,"SR","SLS_ABH","2a"
1,11.3975118151407,-0.00934163018188944,0.0492875820130547,1.33265964178189,"EXG","SLS_ABH","2a"
1,12.4200092508811,-0.0129988918220701,0.022953493660229,1.35392705985708,"TGI","SLS_ABH","2a"
2,14.3665857215128,-0.871030336829126,0.0136885785251008,1.39214371512098,"NDVI","SLS_ABH","2a"
2,12.5514108168767,-0.310265337710301,0.00156940137264454,1.39381845247521,"GNDVI","SLS_ABH","2a"
2,13.4844347566202,-0.360607531606054,0.00845411301414339,1.39386855182618,"EVI2","SLS_ABH","2a"
2,16.6420271870859,-0.219597109764113,0.0131790787522858,1.39201264163006,"SR","SLS_ABH","2a"
2,11.3073741082461,-0.00751266846225578,0.0340437214811271,1.34708889753298,"EXG","SLS_ABH","2a"
2,11.8638142046137,-0.00720100938668285,0.00687373511499626,1.3730453051379,"TGI","SLS_ABH","2a"
3,18.9986688250926,-1.39435034255527,0.136890125735434,1.30996967332827,"NDVI","SLS_ABH","2a"
3,20.0930491322605,-1.33414881367377,0.0856046275837758,1.34152582399011,"GNDVI","SLS_ABH","2a"
3,17.8252280469892,-0.66525456593617,0.120146881659622,1.31809637910262,"EVI2","SLS_ABH","2a"
3,19.5422580845734,-0.24900475158975,0.137758310339583,1.30563397602424,"SR","SLS_ABH","2a"
3,11.3687281489659,-0.0145445431832774,0.117167573087086,1.27465046692627,"EXG","SLS_ABH","2a"
3,12.1034540726125,-0.0123243368795916,0.0352401621051974,1.33976950740471,"TGI","SLS_ABH","2a"
4,10.7986937245902,0.122353188735259,0.000692763143352163,1.38910058016181,"NDVI","SLS_ABH","2a"
4,9.53795952014288,0.39653090195492,0.00561156038274218,1.38408771640613,"GNDVI","SLS_ABH","2a"
4,10.3865511848635,0.124429872495612,0.00288136870597782,1.38664659849143,"EVI2","SLS_ABH","2a"
4,10.7238394820971,0.0239299461999215,0.000714319650612726,1.38911275506869,"SR","SLS_ABH","2a"
4,11.2622683002077,0.000764637851453634,9.95965591073923e-05,1.3914350011948,"EXG","SLS_ABH","2a"
4,9.67247191284609,0.0235897802507532,0.0267198812472375,1.39515693234848,"TGI","SLS_ABH","2a"
5,6.41652067110634,1.24524305834901,0.274354392849427,1.22273260070649,"NDVI","SLS_ABH","2a"
5,5.60692101345945,1.40998724226839,0.281011422560346,1.21927445365598,"GNDVI","SLS_ABH","2a"
5,6.94489892003415,0.56686700838805,0.272196732860007,1.22854808300553,"EVI2","SLS_ABH","2a"
5,7.26334511120576,0.16303954994362,0.232021848500658,1.26800374832733,"SR","SLS_ABH","2a"
5,7.68404805699297,0.0290610958764742,0.292636748787384,1.25789843008977,"EXG","SLS_ABH","2a"
5,6.34397513804263,0.0489274768139526,0.218361487123983,1.31890656846804,"TGI","SLS_ABH","2a"
6,6.45088633998813,0.933256529394945,0.314635970014763,1.18229405100113,"NDVI","SLS_ABH","2a"
6,5.91409888482315,1.04920067463068,0.30064435626356,1.19209747251715,"GNDVI","SLS_ABH","2a"
6,7.17133129642586,0.381798036600436,0.296854204199131,1.19771713067744,"EVI2","SLS_ABH","2a"
6,8.65104921265389,0.0631929488866191,0.234249024827824,1.26327541247138,"SR","SLS_ABH","2a"
6,7.761631034934,0.0149351484753519,0.250441539156242,1.25381736735746,"EXG","SLS_ABH","2a"
6,8.10511515493299,0.0195378149616812,0.105351312610099,1.35027578256918,"TGI","SLS_ABH","2a"
7,4.36365387873121,1.26308058114481,0.445059549967349,1.0669981460942,"NDVI","SLS_ABH","2a"
7,3.80915207800335,1.46052501835829,0.441187871879817,1.07206867507928,"GNDVI","SLS_ABH","2a"
7,5.35727226032971,0.47259024364089,0.434790086014703,1.07691801788168,"EVI2","SLS_ABH","2a"
7,8.37902564336417,0.0388232223040513,0.34232723248593,1.15722463985721,"SR","SLS_ABH","2a"
7,6.0104629146736,0.0207592992672641,0.409409943019242,1.1157892970025,"EXG","SLS_ABH","2a"
7,4.92450749226066,0.0455219392726613,0.352674379944686,1.18166516384111,"TGI","SLS_ABH","2a"
8,0.754049135858465,3.18447763909521,0.41260461209961,1.11271041695616,"NDVI","SLS_ABH","2a"
8,0.786365614635741,3.19928387648484,0.414344570135057,1.11094670468034,"GNDVI","SLS_ABH","2a"
8,1.71547451420526,1.00970258303035,0.426246367508822,1.10153992421721,"EVI2","SLS_ABH","2a"
8,6.34568302642811,0.0455151310413781,0.379147585107555,1.1740949659683,"SR","SLS_ABH","2a"
8,10.3343817014579,0.00320858334558748,0.00145177311993178,1.3946531415956,"EXG","SLS_ABH","2a"
8,15.676951457273,-0.0211744196720493,0.0203820275985121,1.36475114977441,"TGI","SLS_ABH","2a"
9,0.676253985469901,3.24833982893112,0.269943081018131,1.22341378017723,"NDVI","SLS_ABH","2a"
9,0.447513307397585,3.79059263879499,0.351860941035227,1.15142647375923,"GNDVI","SLS_ABH","2a"
9,1.22847710032687,1.1512468630316,0.348508731013839,1.15399986437351,"EVI2","SLS_ABH","2a"
9,6.7180243937786,0.0363081654790663,0.236197116929757,1.25299449293813,"SR","SLS_ABH","2a"
9,9.90108478798484,0.00497775412724711,0.00469685636451557,1.39266723005621,"EXG","SLS_ABH","2a"
9,11.0965571076226,0.00117524070166167,8.29149368559155e-05,1.39105430971594,"TGI","SLS_ABH","2a"
10,0.191306996612897,4.67798636781222,0.265864396510253,1.22895718667641,"NDVI","SLS_ABH","2a"
10,0.115822329288534,5.36820220439052,0.307537371538955,1.19129556593119,"GNDVI","SLS_ABH","2a"
10,0.44875070943195,1.66632015085874,0.330697549056745,1.17216808310394,"EVI2","SLS_ABH","2a"
10,5.64463444581608,0.0469534493095174,0.248580114406526,1.24576492039947,"SR","SLS_ABH","2a"
10,10.585507959963,0.00249656726367507,0.00269170646325851,1.39528182910756,"EXG","SLS_ABH","2a"
10,10.8648268371796,0.00261736287251558,0.00099449052496949,1.39376787721465,"TGI","SLS_ABH","2a"
11,0.475967513675903,3.68767610656516,0.155930819667879,1.30265269141824,"NDVI","SLS_ABH","2a"
11,0.415725121779675,3.89032787364663,0.20622426923887,1.25649603242837,"GNDVI","SLS_ABH","2a"
11,1.01352296996304,1.2596781121514,0.211791283509761,1.25177258691343,"EVI2","SLS_ABH","2a"
11,6.36805961207093,0.0431572147349307,0.131181775557932,1.32344563148197,"SR","SLS_ABH","2a"
11,11.6637126459778,-0.00120960682127432,0.00068281792758711,1.39588342094334,"EXG","SLS_ABH","2a"
11,11.7829459753089,-0.00277619680917755,0.00124743619084427,1.39789175243856,"TGI","SLS_ABH","2a"
12,0.147739528786946,5.03771147449211,0.257514691577657,1.23879274569261,"NDVI","SLS_ABH","2a"
12,0.105345536208839,5.51839359910594,0.382567248158811,1.15504670934526,"GNDVI","SLS_ABH","2a"
12,0.34518287018967,1.82529904342781,0.392379195941301,1.13596817665695,"EVI2","SLS_ABH","2a"
12,5.70068646235633,0.0506623995920895,0.210079023227559,1.27492388268416,"SR","SLS_ABH","2a"
12,15.2179325663802,-0.0104638642373061,0.0534458908925504,1.34668657303563,"EXG","SLS_ABH","2a"
12,15.4186220327168,-0.0190496859119308,0.0588858658370457,1.34331978172892,"TGI","SLS_ABH","2a"
13,0.14927709121412,5.04801634488343,0.185839102678756,1.29557680039911,"NDVI","SLS_ABH","2a"
13,0.147305963663036,5.1196414311007,0.328754181637202,1.19687887916493,"GNDVI","SLS_ABH","2a"
13,0.376815881594931,1.78429588179725,0.334232724767904,1.18737836593449,"EVI2","SLS_ABH","2a"
13,5.70708439705279,0.0522159025223265,0.150316012404871,1.32465366904797,"SR","SLS_ABH","2a"
13,16.2006035730876,-0.0147481824182323,0.0613315999435685,1.35458399892463,"EXG","SLS_ABH","2a"
13,16.3407716559463,-0.0264160159047573,0.0636224754016879,1.35440005680731,"TGI","SLS_ABH","2a"
14,1.73161586755162,2.26805295463248,0.0640405255403091,1.35711774689377,"NDVI","SLS_ABH","2a"
14,1.86620432278721,2.29875528241315,0.080562915538314,1.34713649916023,"GNDVI","SLS_ABH","2a"
14,2.74275392338351,0.818186073738403,0.0833997643204208,1.34427011747114,"EVI2","SLS_ABH","2a"
14,8.2102880080582,0.0299826717017594,0.0446592763988375,1.36816338408668,"SR","SLS_ABH","2a"
14,13.1696396216146,-0.00448628917250165,0.0249258260104111,1.37066106476874,"EXG","SLS_ABH","2a"
14,13.0440476052685,-0.00715098403723957,0.0222501891007601,1.37281521007733,"TGI","SLS_ABH","2a"
1,9.02362272184591,1.22849792111164,0.0430428949613649,1.07393807832999,"NDVI","SLS_NS","2a"
1,9.28746686326847,0.912328868140139,0.0240854254585563,1.08867411640042,"GNDVI","SLS_NS","2a"
1,9.29243985523043,0.634359943677339,0.0402719040941129,1.07671648119023,"EVI2","SLS_NS","2a"
1,7.0960792792844,0.328531097130865,0.0430731173848767,1.07412205341516,"SR","SLS_NS","2a"
1,12.4523428441767,0.00130555066800289,0.00175832808407066,1.10800900220605,"EXG","SLS_NS","2a"
1,12.6956884295603,-0.00215994322849366,0.00127246651801481,1.1080796134045,"TGI","SLS_NS","2a"
2,12.725117733748,-0.0694676111535174,0.000670494255221218,1.11000948109947,"NDVI","SLS_NS","2a"
2,12.8712338915228,-0.0908485323184915,0.000868271175023327,1.11000855955783,"GNDVI","SLS_NS","2a"
